GeneID	GSM1244809	GSM1244810	GSM1244811	GSM1244812	GSM1244813	GSM1244814	GSM1244815	GSM1244816	GSM1244817	GSM1244818	GSM1244819	GSM1244820	GSM1244821	GSM1244822
6060	2	0	1	14	2	1	2	1	4	4	4	2	3	6
11223	37	19	46	17	28	16	24	26	83	25	51	27	47	44
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	2	0	0	0	0	0	1	1	0	0	0	0
7193	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	5	4	3	3	4	5	6	3	5	7	7	7	7	20
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	2	2	1	14	1	0	1	1	4	2	3	2	3	5
9696	234	96	282	81	168	126	151	72	414	138	202	182	246	273
4237	101	59	103	78	112	93	111	95	216	141	120	123	165	252
105376806	14	10	11	9	11	12	12	15	28	20	19	17	28	36
23400	1051	427	1085	573	1060	762	925	543	1705	932	946	1098	1362	1827
6390	2165	1690	1586	1925	1926	2062	2397	1616	2328	1938	1905	2190	2482	4139
11240	888	677	882	746	963	876	944	578	1006	848	784	735	905	1513
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29943	9	12	16	16	22	19	24	15	14	17	16	12	18	32
51702	122	97	124	77	109	99	106	37	99	75	68	52	62	130
100616188	0	0	0	0	1	0	0	0	1	0	0	0	0	0
23569	10	8	11	9	6	9	7	3	10	6	13	11	14	18
353238	3	0	1	1	2	1	2	2	3	5	3	1	3	7
55920	8823	6132	8143	6429	8899	7659	8670	6361	12662	9749	9324	9243	11256	18184
55160	1129	543	1311	500	1048	740	873	607	2056	992	1124	1142	1471	2000
107984028	1	0	0	0	0	0	0	0	2	0	0	0	0	0
81569	13	6	13	6	9	12	12	3	1	0	1	0	2	4
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376814	1	1	1	0	1	0	1	0	1	0	2	0	0	2
127707	25	20	22	13	20	20	26	30	74	56	59	54	79	109
5081	2	0	0	1	0	0	1	1	1	2	3	4	2	4
80834	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8659	1295	612	1168	730	1264	997	1134	1221	3344	2154	1918	2065	2819	4004
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	661	524	690	543	774	645	772	737	1489	1203	1228	1151	1408	2272
105376815	2	3	1	1	2	0	1	1	4	4	2	3	3	3
23352	2945	5050	4912	2709	4072	3317	3660	2865	6150	4837	6110	3934	5498	8484
101927895	55	61	59	52	66	46	68	51	94	76	65	71	80	164
23065	1997	1894	2058	1733	2129	1934	2126	1454	2555	2095	2134	1952	2412	4015
51154	2018	1354	1624	1544	1971	1667	2002	874	1483	1268	1038	1291	1389	2541
246181	80	37	62	45	54	51	57	33	75	52	59	55	58	100
22977	31	13	34	16	24	21	24	12	47	29	20	25	37	45
100506730	134	145	133	100	106	109	114	97	134	122	143	123	115	212
8574	1493	826	1290	1078	1317	1234	1363	920	1755	1478	1301	1455	1639	2624
54896	319	209	391	205	348	258	337	253	569	408	389	401	507	751
832	5171	3834	4036	4622	5339	5057	5631	4742	7542	6678	6134	6293	7804	13368
105376819	0	2	0	1	1	0	1	1	1	1	0	0	1	0
105376818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0	0	1
440574	1492	1094	1056	1150	1282	1143	1430	993	1494	1193	1073	1334	1452	2504
100532736	371	189	274	229	373	250	327	187	398	289	220	306	301	551
644068	594	374	422	356	394	369	415	314	682	501	454	546	657	1155
4681	134	62	108	83	140	89	132	54	108	82	68	88	99	153
3362	5	5	4	7	12	10	6	2	5	3	3	5	6	1
255104	508	363	491	392	587	464	561	441	897	709	645	707	864	1348
54546	0	0	1	0	1	0	1	0	0	1	1	1	2	0
105376823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	407	563	602	403	467	508	551	410	692	482	648	496	600	852
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	3	2	2	1	1	1	0	0	1	1	1	0	4	1
5322	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26279	0	0	0	0	0	1	0	0	0	0	0	0	0	0
64600	3	2	7	0	5	2	2	4	16	11	11	8	11	30
391013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127733	0	0	0	0	0	0	1	0	0	1	1	0	0	1
101928017	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	0	0	0	1	1	0	0	0	2
105376826	1	0	1	3	1	2	0	1	10	5	7	2	6	11
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	2	0	0	0	1	0	0	0	1	0	2	0	0	1
339505	0	0	0	0	0	0	0	0	0	0	1	1	0	1
55450	2518	2088	2175	2228	2438	2784	2766	4206	5898	4880	4806	5021	5943	9612
79594	966	570	741	727	964	877	955	717	1519	1221	1150	1274	1503	2366
163933	0	0	0	0	0	0	0	0	0	1	0	0	0	0
978	0	0	0	0	0	0	0	0	0	0	0	1	0	1
65018	656	364	611	448	650	565	606	757	1787	1174	1145	1276	1608	2317
102464833	0	0	0	1	0	0	0	0	1	0	0	0	0	1
100861548	860	570	772	631	883	787	889	847	1729	1208	1211	1303	1532	2491
1650	8608	5752	7029	6613	8527	7549	8746	6235	12242	10123	8745	9789	12252	20083
57576	20	16	21	17	11	12	14	12	25	20	24	22	23	33
400745	107	89	123	91	98	82	130	66	110	74	104	76	137	146
112268222	943	866	818	758	827	947	1035	860	1137	981	953	928	1139	1855
50809	4152	4959	4891	4213	4945	5324	5783	4462	6512	5508	5757	5168	6341	10565
8672	3791	4994	4858	3713	4570	4549	5044	3656	5622	4740	5447	4284	5563	9063
105376830	1	0	1	1	2	1	1	0	0	0	1	0	0	0
105376829	0	0	1	0	1	0	1	0	1	1	2	0	1	2
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	3692	2748	3944	2602	3921	3502	3798	2577	5971	4398	4047	3934	5029	7713
100506801	1	3	1	0	2	4	0	0	2	2	1	3	2	4
105376832	0	0	0	0	0	0	0	0	0	0	0	0	2	0
84224	942	907	943	786	990	900	1149	826	1281	1146	1223	1015	1350	2234
249	0	0	0	1	3	0	4	0	2	0	0	0	2	1
105376834	2	0	0	0	0	0	0	3	0	0	0	1	0	0
5909	754	444	777	494	863	666	773	828	2027	1404	1406	1434	2063	2772
84196	1878	2060	1924	1810	1844	2103	2303	1911	2797	2081	2497	2264	2673	4380
401944	65	22	53	13	40	30	36	16	69	42	34	38	44	57
3339	389	267	701	163	424	257	335	172	657	312	345	338	415	497
23436	0	1	0	0	0	0	0	0	0	0	0	0	1	2
10136	0	0	1	0	0	0	0	0	0	0	0	0	0	0
101928043	1	5	5	1	3	1	0	2	3	1	8	4	3	5
29092	290	233	238	253	297	290	365	274	401	342	327	328	434	663
112268223	14	8	11	11	10	11	13	11	14	12	13	12	14	22
998	5207	4590	4529	5106	5310	5794	6340	6090	7686	6714	6386	7455	8424	14536
54361	113	78	101	83	112	104	131	101	231	161	119	143	161	272
105376845	18	17	11	8	14	13	18	14	20	18	15	16	24	40
105376850	1	2	6	5	7	9	2	2	4	4	4	1	5	5
107985377	0	0	1	0	0	0	0	0	1	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	1090	1283	1465	941	1336	1205	1311	1024	1998	1497	1903	1309	1883	2735
2046	9	7	11	4	9	6	6	1	7	5	6	4	3	4
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	0	0	0	1	0
714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2048	331	216	376	279	364	317	351	300	642	502	453	486	523	906
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	1	2	3	2	3	2	3	2	6	3	2	6	5	6
646262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	1	0	1	3	2	1	0	0	5	2	2	2
23028	3913	3472	3292	3524	3978	3771	4360	3036	4547	3815	3937	3753	4588	7660
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	961	1321	1308	1083	1416	1350	1487	1238	1867	1736	1890	1550	1889	3185
3352	125	121	132	114	122	158	144	191	290	247	193	242	284	440
100996511	36	61	64	32	26	25	56	28	59	27	56	24	59	36
10236	7235	6765	6632	6661	7381	8256	8841	6020	8640	6992	6924	7314	8398	14104
80818	620	642	627	597	730	748	759	860	1276	1072	1134	1096	1261	2107
148898	40	44	43	34	34	26	41	44	105	55	68	24	70	73
6920	261	179	216	173	270	242	286	279	502	427	386	391	476	761
55616	683	500	684	476	671	568	667	652	1593	1116	1130	1062	1283	2022
1870	724	666	730	598	775	688	790	307	546	439	411	368	469	774
101928163	7	6	10	6	13	16	8	2	7	6	3	7	6	8
105376859	28	25	24	20	24	21	25	33	54	40	51	33	65	63
3399	451	180	470	246	380	327	351	379	1165	561	561	710	873	1270
107984928	4	0	3	3	0	2	1	6	3	2	1	5	4	5
259283	0	1	0	0	0	0	0	0	0	0	1	0	0	0
6135	33423	25104	24336	27755	30223	30095	33881	28958	46822	39909	35017	40465	46163	80528
6924	1972	1876	2026	1832	2331	2206	2347	1764	2808	2430	2437	2292	2841	4836
100506963	177	159	178	167	190	156	193	144	236	204	222	204	258	410
57095	992	810	801	853	886	840	1047	794	1184	1022	918	1062	1208	2125
105376860	54	39	44	45	52	61	55	48	93	86	71	87	93	161
11313	1067	420	956	586	980	698	806	608	1936	1230	1035	1246	1625	2182
2582	1208	689	1008	762	1248	937	1039	681	1638	1196	1020	1173	1505	2237
3155	661	445	501	541	649	612	626	826	1554	1196	1022	1120	1405	2394
105376861	1	3	1	0	0	1	1	2	6	2	2	5	0	2
2517	914	776	805	847	850	937	1008	1246	1771	1572	1488	1719	1928	3200
1269	1	0	2	1	1	0	3	4	5	3	5	3	2	5
107984929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	1800	1666	1631	1554	1628	1891	2012	2049	2707	2140	2429	2406	2745	4385
10772	3674	4099	3871	3428	3341	4051	4336	2915	4115	2988	3572	3267	4057	6226
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	1	2	2	5	1	3	1	10	5	4	5	3	7	11
107984931	0	0	0	0	0	1	0	1	0	0	1	0	2	0
127294	2	1	2	2	3	1	2	1	0	1	0	1	1	3
107985737	0	0	0	0	0	0	0	0	1	0	0	1	0	0
105376864	2	0	2	1	3	0	6	1	0	0	0	0	0	1
58985	12	5	5	5	6	10	3	4	13	10	16	8	6	18
163702	49	53	39	34	64	50	57	52	133	107	92	89	97	201
284632	0	0	0	1	0	0	0	0	7	2	1	1	3	5
105376871	1	7	14	7	6	5	5	11	14	17	19	16	24	19
57822	183	193	233	184	271	276	271	647	1404	1068	1058	1063	1419	2162
90529	114	89	97	97	127	118	124	144	255	201	216	214	256	458
57185	584	510	594	537	663	604	749	862	1558	1319	1283	1197	1459	2646
100750325	0	1	2	0	2	1	0	4	3	0	2	9	1	10
11123	334	350	366	329	362	370	469	495	662	539	616	595	662	1142
100506985	10	16	10	12	12	11	18	24	23	12	20	13	23	41
400746	11	4	7	4	2	5	4	7	26	24	19	17	26	40
10250	2687	2968	3051	2526	2995	2971	3299	2330	4191	3460	3375	3021	3784	6141
25932	4277	4909	4756	4686	4691	5964	6270	5640	6434	5049	5852	6041	6934	11214
105376876	0	0	0	0	0	0	0	0	0	0	0	1	0	0
864	0	0	0	0	0	0	0	1	0	1	1	2	1	1
102465437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105376878	0	0	1	0	1	0	1	0	1	0	1	3	1	1
100616365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25949	1144	1000	879	936	980	1141	1228	1636	2114	1806	1703	1966	2310	3745
57035	772	768	827	541	605	677	795	806	1643	871	1242	902	1368	1738
105376882	0	0	0	0	0	0	0	1	0	0	2	0	0	1
6007	6	6	6	6	8	6	5	5	14	12	11	13	13	18
23585	1746	1431	1437	1487	1506	1675	1865	1883	2716	2189	2176	2448	2782	4721
6006	751	633	612	660	641	795	854	856	1119	929	947	1095	1208	2002
55219	808	740	751	803	853	940	1059	1011	1457	1340	1331	1385	1532	2589
26119	1226	746	1105	805	1139	919	1131	841	1902	1339	1274	1336	1595	2507
57134	383	292	383	262	361	355	391	376	674	496	478	459	571	974
57190	2534	1534	2829	1760	2840	2186	2602	1757	4409	3083	2777	2973	3738	5334
56181	949	736	896	814	1003	895	1029	995	1937	1538	1472	1472	1798	2892
646471	150	171	203	102	154	133	140	150	452	228	338	188	323	417
79000	461	409	440	430	504	487	575	380	477	447	388	442	518	856
164091	232	151	246	171	225	221	232	271	646	517	445	465	617	939
3925	7236	5960	5582	6358	6695	7483	8577	4378	5256	4712	4378	4845	5374	9364
100500808	100	98	82	96	131	112	129	62	110	76	72	71	85	153
105376885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5051	591	470	526	537	691	635	700	709	985	835	890	828	1095	1814
101928216	1	7	3	0	3	3	3	3	8	8	5	3	12	12
2134	2	3	3	2	2	5	2	2	10	2	1	4	8	6
7780	1	2	1	0	2	1	0	1	1	1	1	2	1	1
105376910	1	2	1	1	0	0	1	0	1	0	0	0	0	1
84676	2	3	1	1	0	2	0	6	5	6	10	5	6	11
149420	637	722	618	665	625	740	847	785	1069	729	855	922	1026	1691
105376886	0	1	0	0	0	0	0	0	0	0	0	0	2	0
79927	2	1	3	3	2	1	3	1	1	1	1	1	1	3
110806296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	335	107	246	144	249	191	256	138	417	244	233	281	323	508
10256	636	366	727	346	610	426	532	495	1470	823	913	760	1058	1388
378807	3	0	2	0	4	1	1	0	0	1	4	0	1	1
101928303	0	0	0	0	1	0	0	0	0	0	0	0	0	0
64793	1274	1173	1327	1095	1373	1262	1483	698	1208	868	952	917	1141	1746
83442	1625	961	1443	1276	1732	1436	1555	1276	2594	2257	2008	1926	2706	4202
91544	314	201	286	141	229	165	188	138	451	202	277	172	303	402
1043	1	2	0	0	0	1	0	0	0	1	0	0	1	0
55057	57	19	60	22	59	63	43	68	208	112	124	144	158	235
257101	0	0	1	0	1	0	0	0	0	0	0	0	0	0
79727	0	0	1	1	1	5	1	0	1	2	0	0	0	1
79947	1044	857	939	896	1097	997	1112	851	1562	1285	1340	1178	1674	2513
101928324	5	9	9	0	5	5	3	5	8	6	7	5	8	11
3151	7026	5521	5547	6075	6478	6757	7652	5181	8237	6853	6392	7018	8184	13703
6195	1230	844	1175	977	1264	1104	1255	1079	2151	1732	1654	1564	2105	3092
100302190	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105376888	4	0	1	4	1	0	4	0	2	1	3	0	4	5
101928728	25	26	19	23	28	34	31	24	42	35	47	36	27	72
8289	2721	3091	3583	2350	3427	2832	3206	2342	5093	4003	4278	3334	4401	6925
55650	601	457	510	506	670	645	611	672	1143	946	812	838	1025	1766
84243	1132	712	1097	792	1172	971	1168	724	1628	1225	1163	1113	1485	2206
2810	2869	960	2542	1430	3053	2104	2591	1520	4282	2462	2113	2892	3680	4573
54707	905	664	848	749	902	761	925	762	1384	1040	1052	975	1398	2190
63906	398	277	348	299	414	315	443	312	722	531	520	506	638	1059
10726	3462	1984	2571	2231	3023	2470	2901	1522	3256	2396	2250	2478	2899	4826
8431	3	0	3	0	0	5	2	3	4	1	3	3	4	6
126695	429	207	382	289	400	333	424	299	737	520	442	497	628	942
388610	160	138	117	149	209	157	184	107	167	135	146	157	219	324
115572	128	70	110	73	142	82	105	106	226	183	123	187	212	311
101928391	0	0	0	0	0	0	0	0	0	0	1	0	3	0
6548	2678	1807	3010	1954	2899	2304	2625	2305	5936	4335	4135	3705	4942	7395
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23038	1686	1168	1863	1322	1967	1721	1778	1721	4199	3043	2983	2723	3710	5457
84065	986	447	867	520	967	712	885	547	1442	989	867	1074	1304	1799
644961	261	162	231	172	186	184	206	139	309	183	223	212	277	387
84958	470	174	488	155	346	247	309	222	908	374	421	435	603	705
9064	788	456	941	421	714	532	623	349	926	516	577	520	696	960
8547	8	3	3	1	2	0	7	3	6	2	4	0	5	5
388611	16	7	5	3	10	5	9	6	23	6	10	10	6	12
2827	66	42	43	49	52	44	38	15	47	34	35	36	46	48
10163	3976	3902	4304	3823	4970	4274	4984	3770	7162	5801	5868	5228	6764	10894
105376892	0	0	0	0	0	0	1	1	0	0	0	0	2	0
27245	313	192	423	177	319	255	298	193	624	341	381	358	477	648
2268	0	0	2	1	1	1	2	1	1	1	1	3	3	5
111216282	3	0	1	2	1	0	0	1	1	3	1	5	2	6
2537	7197	4690	5514	4894	4696	5799	5586	5622	12046	10733	6924	8897	8801	16153
199870	259	222	229	234	263	263	276	238	358	273	327	300	367	594
23673	848	773	781	885	829	1048	1065	1174	1471	1227	1368	1390	1615	2580
5511	1383	1131	1249	1158	1384	1410	1577	1123	1781	1542	1437	1582	1802	3110
677774	0	0	2	0	0	0	0	0	0	0	0	0	0	1
9473	37	20	37	27	37	29	28	30	67	63	45	50	55	106
6118	1881	1388	1532	1437	1736	1682	1939	1255	1885	1625	1492	1798	2067	3490
27293	87	54	89	68	88	71	76	50	86	47	47	49	39	100
55113	173	121	190	120	162	123	167	137	310	230	203	240	258	416
2140	892	979	999	884	1119	1059	1231	915	1471	1135	1251	1141	1320	2324
5724	231	231	256	250	323	233	280	289	538	424	449	398	508	871
22826	3163	2579	2531	2859	3175	3308	3693	2854	4050	3496	3330	3646	4205	7305
93974	1931	1395	1561	1449	1578	1529	1793	1453	2533	1882	1928	2052	2576	3767
83667	966	606	1081	692	1111	823	1010	909	2114	1454	1481	1511	2025	3000
54797	546	380	418	481	594	474	599	493	864	740	656	722	867	1565
65979	1111	1257	1260	1091	1352	1328	1379	1168	1908	1717	1689	1313	1803	2957
1104	5211	3585	4617	3950	5494	4723	5471	3296	6424	5371	4661	5108	6342	10197
8420	955	941	909	654	784	669	885	498	918	625	779	574	812	1260
6080	38	44	51	138	28	14	28	15	30	15	27	13	17	17
26768	26	29	43	115	22	21	20	13	18	7	30	9	20	25
54952	309	212	244	222	290	265	259	283	465	386	361	372	428	695
85028	455	361	359	295	342	302	381	286	490	351	407	348	464	775
692212	12	7	2	7	7	4	6	3	8	3	4	2	4	9
677838	19	19	15	12	15	10	13	9	12	9	16	2	12	13
677825	16	16	25	9	7	8	11	9	13	7	20	5	15	16
692073	13	12	11	8	7	13	13	10	16	9	10	10	11	17
115273	3	3	3	0	4	0	1	2	6	2	5	3	2	8
6883	909	748	687	817	937	932	1038	884	1236	1128	993	1091	1314	2220
105378616	4	7	10	6	11	11	6	7	12	7	10	8	7	13
26824	0	0	1	0	0	1	1	1	2	1	0	1	1	0
10691	554	522	596	471	650	663	806	517	843	700	780	693	891	1372
51441	2672	2277	2510	2455	2690	2722	3202	2520	3730	3063	3088	3217	3776	6240
4985	10	11	12	7	11	11	5	10	15	7	12	9	18	18
2035	1624	1790	1822	1591	2036	2002	2160	2245	3278	2869	2915	2731	3151	5506
399474	73	53	57	50	51	64	67	80	107	82	73	80	90	145
6429	2163	1601	1996	1683	1958	1902	2126	1520	3126	2258	2259	2195	2793	4301
51102	600	380	560	414	630	489	596	353	748	537	457	485	627	1050
10076	1286	744	1348	813	1278	1052	1123	1079	2991	1935	1773	2009	2546	3608
101928460	0	0	1	2	0	0	1	0	0	0	1	2	0	1
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4146	9	3	10	4	8	3	12	4	14	5	7	9	10	14
100129196	59	37	60	37	51	32	65	44	92	47	73	54	74	108
7805	11	13	9	16	4	17	12	18	16	18	16	24	23	25
100616164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378620	1	0	1	0	0	0	1	0	0	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378622	4	6	2	6	3	3	3	1	6	7	10	2	4	12
400748	0	1	1	0	0	0	0	0	0	0	0	0	1	3
9672	1094	766	1163	884	1281	1030	1210	865	1990	1420	1340	1425	1815	2791
9698	2677	3168	3550	2650	3373	3108	3467	2919	5249	4041	4683	3729	4873	7712
692234	1	2	5	2	3	1	3	2	5	2	3	4	4	6
692235	1	2	5	2	3	1	3	2	5	2	3	4	4	6
692200	0	1	0	0	1	0	0	0	0	0	1	0	0	1
107984935	0	1	0	0	0	1	1	1	1	0	0	0	1	3
79570	206	126	173	177	225	180	234	51	75	73	90	77	96	156
9410	1315	945	1075	1189	1260	1223	1364	918	1328	1169	1117	1303	1351	2319
51538	984	749	805	835	1004	953	1123	814	1248	1168	1094	1149	1311	2325
2170	2	15	10	7	10	9	9	10	20	12	12	10	16	27
105378623	0	0	0	0	0	0	0	0	0	0	0	0	1	0
107985470	0	0	1	0	0	0	0	0	0	0	0	0	0	0
347735	176	78	242	94	172	133	137	182	526	302	296	307	447	510
105378625	1	1	2	0	1	1	2	1	6	2	6	2	2	4
105379772	0	1	1	0	1	2	1	2	1	0	1	1	2	3
149086	0	0	0	0	0	0	1	1	0	0	0	0	1	0
284551	0	0	1	0	0	0	0	0	0	0	1	0	1	1
105378626	0	3	0	1	1	1	0	0	5	5	4	4	8	9
64129	2	2	1	1	1	2	3	6	9	5	3	7	7	10
3061	23	16	31	16	25	23	25	17	46	21	30	22	42	50
553115	2048	1266	1617	1546	1991	1706	1913	1431	2781	2175	1909	2121	2670	4091
107985471	10	3	12	5	13	8	14	4	22	10	8	11	20	15
105378628	0	1	0	0	0	1	1	2	1	2	4	1	6	4
1307	42	28	50	18	45	29	32	23	73	38	56	46	78	88
101929444	11	19	8	12	10	5	17	21	27	23	20	24	31	45
576	167	77	204	73	145	114	127	85	244	140	159	163	194	252
100423028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	67	35	91	32	65	58	56	36	113	88	78	57	91	133
8073	5353	4781	4604	4810	4779	5461	5921	4956	6793	5667	5747	6246	7190	11988
10657	6557	5684	5765	5762	6467	6921	7601	6393	9009	7251	7462	7977	9078	15150
55116	427	282	420	296	401	353	384	274	547	408	424	409	481	758
100847018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23633	2731	2801	2911	2668	3324	3029	3299	2905	4442	3936	4078	3613	4341	7666
200081	2435	2154	2544	1969	2708	2206	2785	1825	3547	2717	2702	2541	3060	5155
79140	24	23	22	12	18	25	26	13	38	22	36	21	28	54
56063	200	194	197	136	179	162	231	164	324	237	303	263	331	472
55721	353	269	274	270	345	297	337	196	357	305	288	279	302	562
149069	11	17	19	9	11	7	17	8	31	17	26	11	32	16
8668	6664	5118	5376	5825	7234	6432	7317	5385	9092	8199	7013	7545	9348	15814
339483	41	29	47	19	38	27	27	17	75	34	60	37	59	58
84734	14	9	16	7	6	9	13	8	12	9	16	12	25	20
3932	1	0	0	0	0	0	2	0	1	0	0	1	0	0
3065	5316	4463	4313	4599	5432	5171	6096	4679	7796	6496	6172	6394	7741	13121
65108	4731	2733	3810	3776	4307	3950	4429	3328	6075	5405	4857	5232	6369	10795
105378629	2	0	6	1	1	1	2	1	7	3	2	4	5	7
81629	28	17	41	21	27	26	29	36	87	39	69	44	56	72
100128071	1	0	0	0	0	0	0	0	1	0	1	1	0	0
55108	1977	1429	1800	1545	2212	1882	2145	2047	3834	3056	2970	2824	3827	5936
728116	3	4	12	3	6	5	10	7	8	6	8	7	10	7
653121	477	526	531	493	496	641	636	443	581	463	554	566	599	1019
102723870	2	2	6	1	3	5	5	1	8	2	4	5	1	6
339487	674	497	517	503	565	591	660	530	765	589	613	630	753	1262
5928	4385	4163	4312	4381	4352	4764	5455	3898	5294	4295	4515	4724	5396	9123
81493	820	679	675	708	639	795	865	663	792	651	725	729	872	1345
57648	5812	3639	5997	4164	6364	4771	5668	6001	15555	11144	10720	9932	13302	19512
8565	3743	3129	3219	3287	4081	3373	4384	2651	4067	3498	3596	3568	4360	7257
64766	750	823	775	727	834	916	937	799	1099	880	987	966	1135	1893
252995	34	24	22	28	30	24	27	25	57	31	24	39	48	60
105378631	1	0	2	0	0	0	2	2	1	1	2	1	0	2
3208	31	9	23	9	32	20	23	20	51	30	23	28	39	69
113452	1200	316	1113	360	1073	734	846	544	1901	896	712	1144	1448	1723
105378632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127544	662	529	627	557	747	612	712	599	1053	817	885	839	1078	1790
204	3563	2879	3025	2924	3634	3317	3646	2366	3893	3255	3174	3241	3866	6360
105378635	0	0	0	0	0	1	0	0	0	0	1	0	0	0
113451	22	20	25	21	20	21	34	15	55	42	46	31	62	64
112268224	4	2	5	0	2	4	2	1	6	3	7	3	4	5
55223	423	344	482	354	452	416	429	409	871	668	714	658	768	1162
149076	851	597	893	615	960	735	859	744	1835	1121	1119	1125	1448	2125
127550	0	0	0	0	0	0	1	0	1	0	0	0	1	0
1912	1635	951	1457	1075	1624	1285	1409	1065	2461	1877	1654	1815	2334	3537
100500853	18	17	23	23	18	23	19	12	39	37	32	30	32	64
101929464	3	3	0	3	0	2	0	0	3	0	1	1	0	0
7579	207	225	238	182	263	220	252	258	443	396	361	321	375	656
114784	2	0	0	0	0	2	1	1	0	1	0	1	1	2
105378638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0	1	0
402779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378642	5	3	2	2	3	3	6	4	9	6	9	3	9	11
2709	33	17	27	30	37	34	40	29	53	44	44	56	57	93
127534	4	5	7	2	6	3	9	5	11	6	10	2	13	13
2707	250	142	215	151	232	193	219	113	245	219	159	162	212	351
2701	1	0	0	1	1	0	0	0	1	0	1	1	0	1
113444	900	662	773	725	902	800	982	655	1257	1083	951	1000	1183	1972
58512	79	56	92	52	70	61	71	43	98	60	63	66	81	132
653160	28	26	26	11	24	21	23	31	58	36	55	33	53	90
100506144	430	292	335	339	335	376	428	398	698	573	479	569	675	1148
9204	377	484	468	392	417	501	519	503	614	481	610	562	665	1019
79830	446	588	535	471	469	595	555	502	615	527	566	568	607	966
105378644	1	1	1	0	1	0	2	0	1	0	2	0	1	1
6421	10066	10281	10019	8637	9226	9408	10756	7038	11132	8030	10254	8257	10959	16529
